id,is_deleted,created_at,object_type,cospar_id,norad_id,name,name_official,expected_lifetime,purposes,contractor,launch,mass,geometry,orbital_elements,propulsion,object_sub_type,operators,reentry_date,current_space_object_version_id,discos_id,updated_at,vimple_id,is_manoeuvrable,is_operational,radar_cross_section
01H41HYSRM179K374TKB5ZM2YZ,False,2023-06-28 17:48:56.982368+00:00,debris,2000-055LF,41426,NOAA 16 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01H41HYSRM179K374TKB5ZM2Z0,,2023-06-28 17:48:57.058769+00:00,,,,
01H41JD36VC68V2CABHYVTZNY1,False,2023-06-28 17:56:45.404847+00:00,debris,1995-015GX,42281,DMSP 5D-2 F13 DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01H41JD36VC68V2CABHYVTZNY2,,2023-06-28 17:56:45.410937+00:00,,,,
01GARKCG16315SAH29K00VHDS1,False,2022-08-18 13:48:18.856375+00:00,satellite,1964-033A,816,Cosmos-33,,,[],,"{'Date': '1964-06-23T10:19:00+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Vostok SL-3 (A-1)', 'CosparLaunchNo': '1964-033'}","{'Dry': None, 'Launch': 4707.63, 'Current': None}","{'Span': {'Value': 6.5, 'IsComputed': False}, 'Shape': 'Sphere + Cyl + 1 DCone', 'Width': None, 'Height': None, 'Length': 2.4, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'OKB-1 Filial No. 3', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1964-07-02 00:00:00+00:00,01GVJPMH29673ZWABZH0VG0ZHJ,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCG6966PYCNST0685GTVJ,False,2022-08-18 13:48:19.019299+00:00,debris,1964-033C,818,Vostok operational debris,,,[],,"{'Date': '1964-06-23T10:19:00+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Vostok SL-3 (A-1)', 'CosparLaunchNo': '1964-033'}",,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_mission_related_object,"[{'Name': 'OKB-1 Filial No. 3', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1964-06-24 00:00:00+00:00,01GVJPMH29EW1NCRZA6GDZ9G0D,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKJK0T448BFF9C7STEQJW1,False,2022-08-18 13:51:38.523728+00:00,debris,1967-092C,2994,Scout A operational debris,,,[],,"{'Date': '1967-09-25T08:25:00+00:00', 'Site': 'Vandenberg AFB (WTR)', 'Vehicle': 'Scout A-1', 'CosparLaunchNo': '1967-092'}",,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_mission_related_object,"[{'Name': 'United States Navy', 'Country': 'United States'}]",,01GVJPMH29EABGVANVCZGSE7R4,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCGQX9A74KE9A02RWNMC2,False,2022-08-18 13:48:19.583131+00:00,satellite,1964-035A,824,OPS 3395 (Samos-F3 2),,,[],,"{'Date': '1964-07-02T23:59:56+00:00', 'Site': 'Vandenberg AFB (WTR)', 'Vehicle': 'Thor-Agena D', 'CosparLaunchNo': '1964-035'}","{'Dry': None, 'Launch': 1368, 'Current': None}","{'Span': {'Value': 7.08, 'IsComputed': False}, 'Shape': 'Cyl + Irr', 'Width': None, 'Height': None, 'Length': 1.52, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'United States Air Force', 'Country': 'United States'}, {'Name': 'National Reconnaissance Office', 'Country': 'United States'}]",1969-08-07 00:00:00+00:00,01GVJPMH29DQT6H3VHQ25MZNP8,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCH2XE5AVVFZ3Q90BBQEJ,False,2022-08-18 13:48:19.934735+00:00,satellite,1964-037A,828,KH-4A 8 (Corona 82 - OPS 3491),,,[],,"{'Date': '1964-07-10T23:15:00+00:00', 'Site': 'Vandenberg AFB (WTR)', 'Vehicle': 'Thor-Agena D', 'CosparLaunchNo': '1964-037'}","{'Dry': None, 'Launch': 1600, 'Current': None}","{'Span': {'Value': 7.08, 'IsComputed': False}, 'Shape': 'Cyl', 'Width': None, 'Height': None, 'Length': 1.52, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'Central Intelligence Agency, USA', 'Country': 'United States'}, {'Name': 'National Reconnaissance Office', 'Country': 'United States'}]",1964-08-06 00:00:00+00:00,01GVJPMH29Z94YSEPBXX3EVPAZ,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCHG8C4P71BTX5W0JXQKF,False,2022-08-18 13:48:20.361542+00:00,satellite,1964-039A,833,Cosmos-35,,,[],,"{'Date': '1964-07-15T11:31:00+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Vostok SL-3 (A-1)', 'CosparLaunchNo': '1964-039'}","{'Dry': None, 'Launch': 4707.63, 'Current': None}","{'Span': {'Value': 6.5, 'IsComputed': False}, 'Shape': 'Sphere + Cyl + 1 DCone', 'Width': None, 'Height': None, 'Length': 2.4, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'OKB-1 Filial No. 3', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1964-07-23 00:00:00+00:00,01GVJPMH29RJ5T1F9E5R2WS4JX,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCHQ83W73CXZ3EHKT2630,False,2022-08-18 13:48:20.585524+00:00,satellite,1964-040A,836,Vela 3,,,[],,"{'Date': '1964-07-17T08:23:00+00:00', 'Site': 'Kennedy Space Center (ETR)', 'Vehicle': 'Atlas LV-3A Agena D', 'CosparLaunchNo': '1964-040'}","{'Dry': None, 'Launch': 227, 'Current': None}","{'Span': {'Value': 1.4, 'IsComputed': False}, 'Shape': 'Poly', 'Width': None, 'Height': None, 'Length': 1.4, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'United States Air Force', 'Country': 'United States'}]",,01GVJPMH299K1RG45PQ1E40W29,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCJ302PYP33XK7NYGKTV1,False,2022-08-18 13:48:20.962402+00:00,debris,1960-007E,841,Thor Ablestar operational debris,,,[],,"{'Date': '1960-06-22T05:54:00+00:00', 'Site': 'Kennedy Space Center (ETR)', 'Vehicle': 'Thor-Ablestar', 'CosparLaunchNo': '1960-007'}",,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_mission_related_object,"[{'Name': 'United States Navy', 'Country': 'United States'}]",2002-11-29 00:00:00+00:00,01GVJPMH29BSPBRCTJ2T7R2Z24,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCJ5707H42FF7TAWHS56T,False,2022-08-18 13:48:21.032800+00:00,satellite,1964-041A,842,Ranger 7,,,[],,"{'Date': '1964-07-28T16:05:00+00:00', 'Site': 'Kennedy Space Center (ETR)', 'Vehicle': 'Atlas LV-3A Agena B', 'CosparLaunchNo': '1964-041'}","{'Dry': None, 'Launch': 362.74, 'Current': None}","{'Span': {'Value': 4.6, 'IsComputed': False}, 'Shape': 'Oct Cyl + 1 Truss + 2 Pan', 'Width': None, 'Height': None, 'Length': 1.53, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'Jet Propulsion Lab', 'Country': 'United States'}, {'Name': 'National Aeronautics and Space Administration', 'Country': 'United States'}]",1964-07-31 00:00:00+00:00,01GVJPMH29KN4JCFVVH0VW9TSK,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKDE3V6HPXE0ZAC3T7NXVM,False,2022-08-18 13:48:49.660927+00:00,debris,1965-012BM,1157,Cosmos-57 fragmentation debris,,,[],,"{'Date': '1965-02-22T07:40:48+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Soyuz SL-4 (A-2)', 'CosparLaunchNo': '1965-012'}",,"{'Span': {'Value': 1, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload_fragmentation_debris,"[{'Name': 'OKB-1 im. S.P. Korolev', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1965-03-13 00:00:00+00:00,01GVJPMH29XKBJCFK5S3DGR207,,2023-03-15 13:16:32.200793+00:00,,,,
01H41J3G087MY3XR66DEPAA9K6,False,2023-06-28 17:51:30.826333+00:00,debris,2022-151XE,55237,CZ-6A DEB,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01H41J3G087MY3XR66DEPAA9K7,,2023-06-28 17:51:30.829834+00:00,,,,
01GARKCJ9VDNJDNMAECJA18N28,False,2022-08-18 13:48:21.181065+00:00,satellite,1964-042A,844,Cosmos-36,,,[],,"{'Date': '1964-07-30T03:36:00+00:00', 'Site': 'Kapustin Yar MSC', 'Vehicle': 'Cosmos 2I (63S1)', 'CosparLaunchNo': '1964-042'}","{'Dry': None, 'Launch': 322.1, 'Current': None}","{'Span': {'Value': 1.8, 'IsComputed': False}, 'Shape': 'Poly', 'Width': None, 'Height': None, 'Length': 1.8, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'Yangel KB', 'Country': 'USSR, Union of Soviet Socialist Republics'}, {'Name': 'Proto-Vozdhusnoy Oborony', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1965-02-28 00:00:00+00:00,01GVJPMH296BYPGYGR2N3PEY47,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCJKK1HVH5ME3JX180YHH,False,2022-08-18 13:48:21.492695+00:00,satellite,1964-044A,848,Cosmos-37,,,[],,"{'Date': '1964-08-14T09:36:00+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Vostok SL-3 (A-1)', 'CosparLaunchNo': '1964-044'}","{'Dry': None, 'Launch': 4707.63, 'Current': None}","{'Span': {'Value': 6.5, 'IsComputed': False}, 'Shape': 'Sphere + Cyl + 1 DCone', 'Width': None, 'Height': None, 'Length': 2.4, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'Main Rocket Armaments Directorate', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1964-08-22 00:00:00+00:00,01GVJPMH29XN5ZCPF6X9QG1FEA,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCJYP4SEJZR7P1PA68Y9S,False,2022-08-18 13:48:21.847872+00:00,satellite,1964-046A,853,Cosmos-38,,,[],,"{'Date': '1964-08-18T09:21:00+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Cosmos 1 (65S3)', 'CosparLaunchNo': '1964-046'}","{'Dry': None, 'Launch': 49.55, 'Current': None}","{'Span': {'Value': 0.8, 'IsComputed': False}, 'Shape': 'Poly', 'Width': None, 'Height': None, 'Length': 0.8, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'OKB-10 (Reshetnev)', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1964-11-08 00:00:00+00:00,01GVJPMH29RX77W3HBHVZTPFKM,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCK0V6GT8Y2Q2YW93ZTQS,False,2022-08-18 13:48:21.916848+00:00,satellite,1964-046B,854,Cosmos-39,,,[],,"{'Date': '1964-08-18T09:21:00+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Cosmos 1 (65S3)', 'CosparLaunchNo': '1964-046'}","{'Dry': None, 'Launch': 49.55, 'Current': None}","{'Span': {'Value': 0.8, 'IsComputed': False}, 'Shape': 'Poly', 'Width': None, 'Height': None, 'Length': 0.8, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'OKB-10 (Reshetnev)', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1964-11-17 00:00:00+00:00,01GVJPMH29ZRYWC0R8PHRM6EK2,,2023-03-15 13:16:32.200793+00:00,,,,
01H41HZXTPEMEKJP7PGPJWDPEW,False,2023-06-28 17:49:33.912855+00:00,satellite,2021-017AE,47750,STARLINK-2164,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,[],,01H41HZXTPEMEKJP7PGPJWDPEX,,2023-06-28 17:49:33.923191+00:00,,,,
01GARKCM1NEGKR2EMY0WPQQD6J,False,2022-08-18 13:48:22.966833+00:00,debris,1964-049B,865,Molniya operational debris (jettisonable engine section (BOZ)),,,[],,"{'Date': '1964-08-22T07:11:00+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Molniya', 'CosparLaunchNo': '1964-049'}","{'Dry': None, 'Launch': 600, 'Current': None}","{'Span': {'Value': 2.5, 'IsComputed': False}, 'Shape': 'Irr', 'Width': None, 'Height': None, 'Length': 0.9, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_mission_related_object,"[{'Name': 'Strategic Rocket Forces', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1964-09-28 00:00:00+00:00,01GVJPMH2980QSRGA0XN1N5C3J,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCMBD9F7J3M510A9D9XHQ,False,2022-08-18 13:48:23.278631+00:00,satellite,1964-049D,869,Cosmos-41,,,[],,"{'Date': '1964-08-22T07:11:00+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Molniya', 'CosparLaunchNo': '1964-049'}","{'Dry': None, 'Launch': 1650, 'Current': None}","{'Span': {'Value': 8.6, 'IsComputed': False}, 'Shape': 'Cyl + 6 Pan', 'Width': None, 'Height': None, 'Length': 1.4, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'OKB-1 im. S.P. Korolev', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",2004-04-09 00:00:00+00:00,01GVJPMH296N8JQRHY5BW22PBD,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCMV5ETXBRBAQWXJS44N0,False,2022-08-18 13:48:23.782653+00:00,debris,1964-051E,875,Scout X-4 operational debris,,,[],,"{'Date': '1964-08-25T13:43:00+00:00', 'Site': 'Vandenberg AFB (WTR)', 'Vehicle': 'Scout X-4', 'CosparLaunchNo': '1964-051'}",,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_mission_related_object,"[{'Name': 'NASA Goddard Space Flight Center', 'Country': 'United States'}]",1968-09-16 00:00:00+00:00,01GVJPMH29EQR1EB4MNBYD0YJW,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKD21S1D1QYF7759CB4JDF,False,2022-08-18 13:48:37.306847+00:00,debris,1964-070AH,1019,Cosmos-50 fragmentation debris,,,[],,"{'Date': '1964-10-28T10:48:00+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Vostok SL-3 (A-1)', 'CosparLaunchNo': '1964-070'}",,"{'Span': {'Value': 1, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload_fragmentation_debris,"[{'Name': 'Central Space Forces Directorate', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1964-11-11 00:00:00+00:00,01GVJPMH29JEJG4544AQJK61CB,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCMZ1E9J3SVMNQTYVZHW6,False,2022-08-18 13:48:23.906543+00:00,debris,1964-053B,877,Vostok 8A92M-2 (Vostok SL-3 (A-1)),,,[],,"{'Date': '1964-08-28T16:19:00+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Vostok SL-3 (A-1)', 'CosparLaunchNo': '1964-053'}","{'Dry': None, 'Launch': 1427.16, 'Current': None}","{'Span': {'Value': 3.8, 'IsComputed': False}, 'Shape': 'Cyl', 'Width': None, 'Height': None, 'Length': 2.6, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_body,"[{'Name': 'Strategic Rocket Forces', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",,01GVJPMH29GWQA10TW467YP7KS,,2023-03-15 13:16:32.200793+00:00,,,,
01G9MXS398EE9NXAWPH3ME9AXG,False,2022-08-04 17:17:17.993893+00:00,satellite,2022-052C,52600,STARLINK-4026,,,[],,,,"{'Span': {'Value': 3, 'IsComputed': True}, 'Shape': None, 'Width': None, 'Height': None, 'Length': None, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,,,,01GVJPMH2976DHC2AG1EJ945GK,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCN672RD0K66T0SZYFX6V,False,2022-08-18 13:48:24.137105+00:00,satellite,1964-055A,880,Cosmos-45,,,[],,"{'Date': '1964-09-13T09:50:00+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Soyuz SL-4 (A-2)', 'CosparLaunchNo': '1964-055'}","{'Dry': None, 'Launch': 5480.67, 'Current': None}","{'Span': {'Value': 6.5, 'IsComputed': False}, 'Shape': 'Sphere + Cyl + 1 DCone', 'Width': None, 'Height': None, 'Length': 2.4, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,payload,"[{'Name': 'OKB-1 Filial No. 3', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1964-09-18 00:00:00+00:00,01GVJPMH29QAYPFBYDRNGXC0FP,,2023-03-15 13:16:32.200793+00:00,,,,
01GARKCNQNC289NA7R0QA96SBJ,False,2022-08-18 13:48:24.694769+00:00,debris,1964-059B,886,Vostok 8A92M-2 (Vostok SL-3 (A-1)),,,[],,"{'Date': '1964-09-24T12:00:00+00:00', 'Site': 'Baikonur Cosmodrome (Tyuratam)', 'Vehicle': 'Vostok SL-3 (A-1)', 'CosparLaunchNo': '1964-059'}","{'Dry': None, 'Launch': 1427.16, 'Current': None}","{'Span': {'Value': 3.8, 'IsComputed': False}, 'Shape': 'Cyl', 'Width': None, 'Height': None, 'Length': 2.6, 'Diameter': None, 'DragArea': None, 'DragCoefficient': None, 'RateOfAbsorption': None, 'BoxAndSolarPanels': None, 'SolarRadiationArea': None, 'CrossSectionAverage': None, 'CrossSectionMaximum': None, 'CrossSectionMinimum': None, 'AbsorptionCoefficient': None, 'ReflectivityCoefficient': None}",,,rocket_body,"[{'Name': 'Strategic Rocket Forces', 'Country': 'USSR, Union of Soviet Socialist Republics'}]",1964-10-07 00:00:00+00:00,01GVJPMH29D6VKTVPG5C0M1DEA,,2023-03-15 13:16:32.200793+00:00,,,,
